ID_Prestamo,ID_Cliente,Nombre_Cliente,Apellido_Cliente,Lugar_Trabajo,Ciudad,Region,Latitud,Longitud,Monto_Prestamo,Tasa_Interes_Anual,Garantia,Valor_Garantia,Fecha_Inicio,Fecha_Termino,Monto_Pagado,Saldo_Pendiente,Estado_Pago,Tiempo en Meses del prest,Tiempo_del_Prestamo,Tiene_Atrasos,Estado
415,10,Alejandra,Ramírez,Empresa Z,Concepción de La Vega,Cibao Norte,19.1199,-70.6483,7882.79,11.25,Joyas,80000,12/28/2023,2/28/2025,1516.21,6366.58,Pendiente,6,"1 año, 6 meses, 29 días",No,Normal (OK)
416,36,Lucía,Pérez,Empresa U,San Juan de la Maguana,Sur,18.8061,-71.2296,5416.41,8.4,Muebles,90000,1/17/2021,1/17/2022,5871.39,0,Pagado,41,"3 años, 5 meses, 24 días",No,Normal (OK)
417,50,Ricardo,Ortega,Empresa P,Santiago de los Caballeros,Cibao Norte,19.4518,-70.697,47101.8,5.91,Bienes Raíces,30000,10/29/2021,8/29/2022,45729.55,1372.25,Atrasado,32,"3 años, 8 meses, 9 días",Sí,En Legal
418,97,Gabriela,Torres,Empresa T,Santa Cruz de Barahona,Sur,18.2085,-71.1001,17198.27,8.25,Equipo Informático,150000,6/2/2021,6/2/2022,18617.13,0,Pagado,36,"3 años, 8 días",No,Normal (OK)
419,78,María,Peralta,Empresa Z,Jimaní,Suroeste,18.4911,-71.8501,38379.46,11.14,Ropa,5000,2/9/2020,9/9/2020,42654.93,0,Pagado,52,"4 años, 4 meses, 7 días",No,Normal (OK)
420,21,Carlos,Martínez,Empresa R,Santa Cruz de Barahona,Sur,18.2085,-71.1001,22239.6,8.94,Joyas,80000,3/7/2021,12/7/2021,24227.82,0,Pagado,39,"3 años, 3 meses, 5 días",No,Normal (OK)
421,2,Isabel,González,Empresa P,Dajabón,Noroeste,19.5477,-71.7069,27526.03,15,Mascotas,3000,12/22/2023,4/22/2025,31654.93,0,Pagado,6,"1 año, 6 meses, 5 días",No,Normal (OK)
422,22,Juan,Gómez,Empresa P,Mao,Noroeste,19.5576,-71.0777,48059.7,14.23,Equipo Informático,150000,11/20/2021,9/20/2022,54898.6,0,Pagado,31,"3 años, 7 meses, 17 días",No,Normal (OK)
423,9,Lucía,Martínez,Empresa W,Neiba,Suroeste,18.4884,-71.4197,28452.32,9.09,Equipo Informático,150000,3/21/2021,4/21/2022,14447.81,14004.51,Atrasado,39,"3 años, 3 meses, 21 días",Sí,En Legal
424,38,Diego,Martínez,Empresa H,Sabana de la Mar,Este,19.061,-69.3707,32078.72,13.4,Maquinaria,180000,12/30/2022,12/30/2023,31984.06,94.66,Atrasado,18,"2 años, 6 meses, 2 días",Sí,En Legal
425,155,Roberto,Díaz,Empresa E,Barahona,Sur,18.2085,-71.1001,34136.32,13.51,Electrónica,75000,7/10/2021,8/10/2022,14985.52,19150.8,Atrasado,35,"3 años, 11 meses, 0 día",Sí,En Legal
426,154,Marta,González,Empresa T,Hato Mayor del Rey,Este,18.7647,-69.2574,10881.36,13.85,Herramientas,60000,2/15/2023,7/15/2025,12388.43,0,Pagado,16,"1 año, 4 meses, 15 días",No,Normal (OK)
427,75,Isabel,Torres,Empresa M,Puerto Plata,Cibao Norte,19.793,-70.6884,21352.18,6.69,Muebles,90000,11/25/2023,2/25/2025,19133.73,2218.45,Pendiente,7,"1 año, 7 meses, 2 días",No,Normal (OK)
428,199,Roberto,Hernández,Empresa K,Baní,Sur,18.2866,-70.3313,26436.46,7.57,Colecciones,100000,4/29/2020,2/28/2022,28437.7,0,Pagado,50,"4 años, 2 meses, 17 días",No,Normal (OK)
429,15,Alejandra,Sánchez,Empresa B,Concepción de La Vega,Cibao Norte,19.1199,-70.6483,36902.09,6.11,Automóvil,150000,4/1/2022,6/1/2023,25833.25,11068.84,Atrasado,26,"2 años, 2 meses, 5 días",Sí,En Legal
430,70,Diego,Flores,Empresa O,San Juan de la Maguana,Sur,18.8061,-71.2296,9831.61,13.78,Libros,2000,3/16/2022,10/16/2023,11186.41,0,Pagado,27,"2 años, 3 meses, 21 días",No,Normal (OK)
431,71,Diego,Santos,Empresa F,Pedernales,Suroeste,18.0374,-71.7414,45176.19,9.48,Bienes Raíces,30000,7/2/2022,9/2/2023,49458.89,0,Pagado,23,"2 años, 11 meses, 3 días",No,Normal (OK)
432,190,Sofía,Sánchez,Empresa L,San Cristóbal,Sur,18.4161,-70.1098,30124.59,11.66,Maquinaria,180000,4/29/2023,3/29/2025,33637.12,0,Pagado,14,"1 año, 2 meses, 2 días",No,Normal (OK)
433,78,María,Peralta,Empresa Z,Jimaní,Suroeste,18.4911,-71.8501,15293.76,11.27,Colecciones,100000,1/31/2020,4/30/2021,17017.37,0,Pagado,53,"4 años, 5 meses, 16 días",No,Normal (OK)
434,28,María,López,Empresa A,San Juan de la Maguana,Sur,18.8061,-71.2296,49937.35,6.35,Oro,100000,4/21/2023,8/21/2025,53108.37,0,Pagado,14,"1 año, 2 meses, 10 días",No,Normal (OK)
435,131,Roberto,González,Empresa O,Sabana de la Mar,Este,19.061,-69.3707,27075.54,12.79,Propiedad,250000,6/1/2023,10/1/2025,30538.5,0,Pagado,12,"1 año, 29 días",No,Normal (OK)
436,100,Ana,Ramírez,Empresa T,Dajabón,Noroeste,19.5477,-71.7069,31930.48,5.95,Maquinaria,180000,3/3/2023,6/3/2024,33830.34,0,Pagado,15,"1 año, 3 meses, 29 días",No,Normal (OK)
437,58,Andrés,Flores,Empresa B,San Pedro de Macorís,Este,18.4534,-69.3067,35616.03,9.17,Electrodomésticos,50000,3/22/2021,12/22/2022,38882.02,0,Pagado,39,"3 años, 3 meses, 20 días",No,Normal (OK)
438,32,Javier,González,Empresa S,La Vega,Cibao Norte,19.2239,-70.5293,36348.51,14.75,Colecciones,100000,11/29/2021,9/29/2022,41709.92,0,Pagado,31,"3 años, 7 meses, 8 días",No,Normal (OK)
439,120,Diego,Peralta,Empresa Y,Santo Domingo,Metropolitana,18.4861,-69.9312,3126.43,10.8,Herramientas,60000,9/9/2023,9/9/2024,1243.6,1882.83,Pendiente,9,"1 año, 9 meses, 19 días",No,Normal (OK)
440,192,Sofía,Ortega,Empresa O,San Francisco de Macorís,Cibao Norte,19.3012,-70.2537,27743.46,5.69,Arte,200000,10/18/2020,11/18/2021,2734.35,25009.11,Atrasado,44,"4 años, 8 meses, 25 días",Sí,En Legal
441,71,Diego,Santos,Empresa F,Pedernales,Suroeste,18.0374,-71.7414,16079.82,5.24,Oro,100000,10/17/2020,2/17/2022,16922.4,0,Pagado,44,"4 años, 8 meses, 26 días",No,Normal (OK)
442,133,Isabel,Ortega,Empresa J,San Cristóbal,Sur,18.4161,-70.1098,5795.53,12.99,Propiedad,250000,10/9/2021,12/9/2022,449.72,5345.81,Atrasado,32,"3 años, 8 meses, 29 días",Sí,En Legal
443,135,Carlos,Sánchez,Empresa J,La Vega,Cibao Norte,19.2239,-70.5293,15922.07,9.77,Bienes Raíces,30000,6/17/2020,10/17/2022,17477.66,0,Pagado,48,"4 años, 28 días",No,Normal (OK)
444,115,Diego,Rojas,Empresa U,Dajabón,Noroeste,19.5477,-71.7069,30503.96,11.82,Electrónica,75000,10/28/2022,2/28/2025,34109.53,0,Pagado,20,"2 años, 8 meses, 5 días",No,Normal (OK)
445,133,Isabel,Ortega,Empresa J,San Cristóbal,Sur,18.4161,-70.1098,5345.01,5.42,Mascotas,3000,11/3/2023,9/3/2025,5634.71,0,Pagado,7,"1 año, 7 meses, 24 días",No,Normal (OK)
446,176,Gabriela,Ramírez,Empresa Q,Concepción de La Vega,Cibao Norte,19.1199,-70.6483,49980.2,10.26,Colecciones,100000,4/12/2021,3/12/2022,55108.17,0,Pagado,38,"3 años, 2 meses, 29 días",No,Normal (OK)
447,164,Ana,Flores,Empresa O,Azua,Sur,18.4544,-70.7292,25804.61,11.26,Equipo Informático,150000,4/26/2020,5/26/2022,28710.21,0,Pagado,50,"4 años, 2 meses, 20 días",No,Normal (OK)
448,50,Ricardo,Ortega,Empresa P,Santiago de los Caballeros,Cibao Norte,19.4518,-70.697,30588.55,5.03,Bienes Raíces,30000,5/27/2021,5/27/2023,32127.15,0,Pagado,37,"3 años, 1 mes, 14 días",No,Normal (OK)
449,16,Laura,Cruz,Empresa O,Santa Cruz de Barahona,Sur,18.2085,-71.1001,25248.1,7.42,Electrónica,75000,2/15/2023,5/15/2025,10754.25,14493.85,Pendiente,16,"1 año, 4 meses, 15 días",No,Normal (OK)
450,32,Javier,González,Empresa S,La Vega,Cibao Norte,19.2239,-70.5293,39287.67,6.19,Equipo Informático,150000,2/21/2020,11/21/2020,41719.58,0,Pagado,52,"4 años, 4 meses, 25 días",No,Normal (OK)
451,32,Javier,González,Empresa S,La Vega,Cibao Norte,19.2239,-70.5293,33456.71,8.37,Colecciones,100000,1/6/2023,10/6/2023,1325.11,32131.6,Atrasado,17,"1 año, 5 meses, 25 días",Sí,En Legal
452,121,Marta,Díaz,Empresa N,Azua,Sur,18.4544,-70.7292,2765.45,11.33,Colecciones,100000,5/8/2023,7/8/2024,3078.78,0,Pagado,13,"1 año, 1 mes, 23 días",No,Normal (OK)
453,182,Luis,Cruz,Empresa O,Baní,Sur,18.2866,-70.3313,23644.91,5.08,Joyas,80000,8/29/2022,7/29/2024,7140.28,16504.63,Pendiente,22,"2 años, 10 meses, 5 días",No,Normal (OK)
454,125,Diego,Peralta,Empresa B,Santiago de los Caballeros,Cibao Norte,19.4518,-70.697,12521.52,8.2,Herramientas,60000,7/24/2020,9/24/2021,5398.69,7122.83,Atrasado,47,"4 años, 11 meses, 21 días",Sí,En Legal
455,84,Pedro,Flores,Empresa P,Sabana de la Mar,Este,19.061,-69.3707,31253.63,12.83,Plantas,1000,1/30/2023,3/30/2024,29695.62,1558.01,Atrasado,17,"1 año, 5 meses, 1 día",Sí,En Acuerdo de Pago
456,135,Carlos,Sánchez,Empresa J,La Vega,Cibao Norte,19.2239,-70.5293,36651.63,11.98,Colecciones,100000,3/28/2023,8/28/2024,32249.98,4401.65,Pendiente,15,"1 año, 3 meses, 4 días",No,Normal (OK)
457,53,Roberto,López,Empresa Q,Santiago de los Caballeros,Cibao Norte,19.4518,-70.697,12968.95,10.63,Arte,200000,10/3/2022,1/3/2025,10824.08,2144.87,Pendiente,20,"2 años, 8 meses, 0 día",No,Normal (OK)
458,182,Luis,Cruz,Empresa O,Baní,Sur,18.2866,-70.3313,35338.97,7.63,Maquinaria,180000,10/25/2020,5/25/2021,38035.33,0,Pagado,44,"4 años, 8 meses, 18 días",No,Normal (OK)
459,131,Roberto,González,Empresa O,Sabana de la Mar,Este,19.061,-69.3707,12634.74,14.33,Ropa,5000,6/2/2020,12/2/2022,10051.75,2582.99,Atrasado,48,"4 años, 13 días",Sí,En Legal
460,17,Pedro,Ramírez,Empresa L,Hato Mayor del Rey,Este,18.7647,-69.2574,38907.34,14.98,Electrónica,75000,12/29/2021,9/29/2022,44735.66,0,Pagado,30,"3 años, 6 meses, 8 días",No,Normal (OK)
461,170,Juan,Luna,Empresa Q,Mao,Noroeste,19.5576,-71.0777,6447.54,10.31,Vehículo,200000,10/10/2023,11/10/2025,393.43,6054.11,Pendiente,8,"1 año, 8 meses, 18 días",No,Normal (OK)
462,130,Luis,Torres,Empresa F,San Juan de la Maguana,Sur,18.8061,-71.2296,25110.84,14.99,Ropa,5000,8/7/2022,5/7/2024,28874.95,0,Pagado,22,"2 años, 10 meses, 27 días",No,Normal (OK)
463,186,Lucía,Mendoza,Empresa M,San Juan de la Maguana,Sur,18.8061,-71.2296,8341.67,8.17,Propiedad,250000,12/1/2023,9/1/2024,5758.64,2583.03,Pendiente,6,"1 año, 6 meses, 26 días",No,Normal (OK)
464,158,Javier,Díaz,Empresa A,Santa Cruz de Barahona,Sur,18.2085,-71.1001,45203.3,9.3,Ropa,5000,2/21/2022,1/21/2023,49407.21,0,Pagado,28,"2 años, 4 meses, 14 días",No,Normal (OK)
465,144,Javier,Flores,Empresa C,Salcedo,Cibao Norte,19.3827,-70.4165,7798.79,5.09,Instrumentos Musicales,80000,6/7/2022,8/7/2023,1371.47,6427.32,Atrasado,24,"2 años, 28 días",Sí,En Legal
466,193,Fernando,Mendoza,Empresa Z,Santo Domingo,Metropolitana,18.4861,-69.9312,14702.09,6.06,Vehículo,200000,5/30/2022,9/30/2024,9506.62,5195.47,Pendiente,25,"2 años, 1 mes, 6 días",No,Normal (OK)
467,75,Isabel,Torres,Empresa M,Puerto Plata,Cibao Norte,19.793,-70.6884,42933.15,6.28,Joyas,80000,6/11/2020,6/11/2021,12748.4,30184.75,Atrasado,48,"4 años, 4 días",Sí,En Legal
468,161,Javier,Díaz,Empresa A,Samaná,Noreste,19.2126,-69.332,4354.83,12.53,Bienes Raíces,30000,4/7/2023,9/7/2025,1073.7,3281.13,Pendiente,14,"1 año, 2 meses, 24 días",No,Normal (OK)
469,118,Ricardo,Peralta,Empresa R,Sabana de la Mar,Este,19.061,-69.3707,37734.99,14.91,Vehículo,200000,4/12/2023,9/12/2025,16083.78,21651.21,Pendiente,14,"1 año, 2 meses, 19 días",No,Normal (OK)
470,67,Juan,Cruz,Empresa D,Bonao,Cibao Norte,18.9427,-70.4094,2704.41,6.93,Muebles,90000,4/5/2021,11/5/2021,2433.34,271.07,Atrasado,38,"3 años, 2 meses, 6 días",Sí,En Legal
471,175,Valentina,Cruz,Empresa D,Higuey,Este,18.615,-68.7076,41587.41,11.99,Libros,2000,9/14/2023,9/14/2025,46573.74,0,Pagado,9,"1 año, 9 meses, 14 días",No,Normal (OK)
472,171,Pedro,Torres,Empresa I,Salvaleón de Higüey,Este,18.615,-68.7076,36871.45,14.59,Mascotas,3000,1/12/2021,7/12/2022,42250.99,0,Pagado,41,"3 años, 5 meses, 29 días",No,Normal (OK)
473,5,Gabriela,Ramírez,Empresa A,Barahona,Sur,18.2085,-71.1001,35884.27,12.36,Automóvil,150000,10/27/2020,11/27/2022,5141.63,30742.64,Atrasado,44,"4 años, 8 meses, 16 días",Sí,En Legal
474,61,Ricardo,González,Empresa T,Hato Mayor del Rey,Este,18.7647,-69.2574,45784.14,6.22,Ropa,5000,7/9/2023,12/9/2025,48631.91,0,Pagado,11,"1 año, 11 meses, 21 días",No,Normal (OK)
475,130,Luis,Torres,Empresa F,San Juan de la Maguana,Sur,18.8061,-71.2296,14331.48,7.81,Mascotas,3000,7/2/2022,11/2/2024,7925.81,6405.67,Pendiente,23,"2 años, 11 meses, 3 días",No,Normal (OK)
476,28,María,López,Empresa A,San Juan de la Maguana,Sur,18.8061,-71.2296,14750.59,6.43,Instrumentos Musicales,80000,7/16/2022,8/16/2024,10439.13,4311.46,Pendiente,23,"2 años, 11 meses, 19 días",No,Normal (OK)
477,174,Sofía,Ortega,Empresa L,Dajabón,Noroeste,19.5477,-71.7069,2862.24,9.48,Mascotas,3000,11/22/2023,6/22/2025,3133.58,0,Pagado,7,"1 año, 7 meses, 5 días",No,Normal (OK)
478,124,Roberto,Flores,Empresa J,Mao,Noroeste,19.5576,-71.0777,46571.97,13.82,Equipo Informático,150000,11/10/2020,6/10/2022,53008.22,0,Pagado,43,"4 años, 7 meses, 2 días",No,Normal (OK)
479,65,Javier,Santos,Empresa J,Sabana de la Mar,Este,19.061,-69.3707,23473.07,11.69,Propiedad,250000,10/21/2023,4/21/2024,22672.1,800.97,Atrasado,8,"1 año, 8 meses, 7 días",Sí,En Acuerdo de Pago
480,155,Roberto,Díaz,Empresa E,Barahona,Sur,18.2085,-71.1001,30448.14,5.03,Arte,200000,7/27/2022,12/27/2023,12403.8,18044.34,Atrasado,23,"2 años, 11 meses, 8 días",Sí,En Legal
481,147,Sofía,Hernández,Empresa W,Santiago de los Caballeros,Cibao Norte,19.4518,-70.697,25943.91,14.37,Vehículo,200000,10/23/2020,3/23/2023,29672.05,0,Pagado,44,"4 años, 8 meses, 20 días",No,Normal (OK)
482,105,Marta,Flores,Empresa H,Santo Domingo,Metropolitana,18.4861,-69.9312,10880.73,5.51,Arte,200000,1/6/2023,9/6/2024,1311.73,9569,Pendiente,17,"1 año, 5 meses, 25 días",No,Normal (OK)
483,165,Valentina,Sánchez,Empresa M,Neiba,Suroeste,18.4884,-71.4197,30808.6,7.86,Vehículo,200000,5/19/2022,4/19/2023,27312.97,3495.63,Atrasado,25,"2 años, 1 mes, 17 días",Sí,En Legal
484,84,Pedro,Flores,Empresa P,Sabana de la Mar,Este,19.061,-69.3707,49361.8,13.41,Arte,200000,6/1/2022,3/1/2024,48458.65,903.15,Atrasado,24,"2 años, 4 días",Sí,En Acuerdo de Pago
485,4,Pedro,Hernández,Empresa Q,San Francisco de Macorís,Cibao Norte,19.3012,-70.2537,38894.85,13.53,Muebles,90000,9/30/2020,7/30/2022,44157.32,0,Pagado,45,"4 años, 9 meses, 13 días",No,Normal (OK)
486,78,María,Peralta,Empresa Z,Jimaní,Suroeste,18.4911,-71.8501,44644.73,6.87,Herramientas,60000,4/5/2020,6/5/2022,47711.82,0,Pagado,50,"4 años, 2 meses, 11 días",No,Normal (OK)
487,61,Ricardo,González,Empresa T,Hato Mayor del Rey,Este,18.7647,-69.2574,9872.84,7.65,Maquinaria,180000,8/8/2021,3/8/2023,3019.08,6853.76,Atrasado,34,"3 años, 10 meses, 1 día",Sí,En Legal
488,174,Sofía,Ortega,Empresa L,Dajabón,Noroeste,19.5477,-71.7069,8778.72,13.75,Automóvil,150000,1/28/2020,11/28/2021,9985.79,0,Pagado,53,"4 años, 5 meses, 19 días",No,Normal (OK)
489,174,Sofía,Ortega,Empresa L,Dajabón,Noroeste,19.5477,-71.7069,13360.72,11.94,Mascotas,3000,8/13/2020,2/13/2021,3896.43,9464.29,Atrasado,46,"4 años, 10 meses, 1 día",Sí,En Legal
490,81,María,Ramírez,Empresa K,Puerto Plata,Cibao Norte,19.793,-70.6884,23188.43,12.46,Bienes Raíces,30000,1/24/2021,9/24/2022,26077.71,0,Pagado,41,"3 años, 5 meses, 17 días",No,Normal (OK)
491,153,Sofía,Peralta,Empresa E,San Francisco de Macorís,Cibao Norte,19.3012,-70.2537,27409.27,8.6,Arte,200000,5/26/2021,12/26/2022,29766.47,0,Pagado,37,"3 años, 1 mes, 15 días",No,Normal (OK)
492,115,Diego,Rojas,Empresa U,Dajabón,Noroeste,19.5477,-71.7069,37066.13,5.64,Propiedad,250000,10/4/2022,8/4/2023,35883.6,1182.53,Atrasado,20,"2 años, 8 meses, 29 días",Sí,En Legal
493,92,Juan,Mendoza,Empresa M,San Cristóbal,Sur,18.4161,-70.1098,31085.64,5.46,Ropa,5000,10/31/2022,1/31/2024,16177.83,14907.81,Atrasado,20,"2 años, 8 meses, 2 días",Sí,En Legal
494,111,Lucía,Mendoza,Empresa G,Pedernales,Suroeste,18.0374,-71.7414,19653,13.05,Arte,200000,2/3/2020,7/3/2022,3924.73,15728.27,Atrasado,52,"4 años, 4 meses, 13 días",Sí,En Legal
495,159,Gabriela,Luna,Empresa E,El Seibo,Este,18.7649,-69.0386,47599.43,5.16,Vehículo,200000,4/15/2022,1/15/2024,32127.36,15472.07,Atrasado,26,"2 años, 2 meses, 21 días",Sí,En Legal
496,190,Sofía,Sánchez,Empresa L,San Cristóbal,Sur,18.4161,-70.1098,48438.32,8.55,Equipo Informático,150000,11/15/2020,4/15/2023,52579.8,0,Pagado,43,"4 años, 7 meses, 27 días",No,Normal (OK)
497,156,Sofía,Peralta,Empresa U,Monte Cristi,Noroeste,19.8676,-71.6505,11312.71,10.34,Colecciones,100000,4/29/2022,12/29/2023,12482.44,0,Pagado,26,"2 años, 2 meses, 7 días",No,Normal (OK)
498,107,Valentina,Cruz,Empresa J,Monte Plata,Este,18.8076,-69.7844,34878.72,6.62,Automóvil,150000,12/24/2020,1/24/2023,1341.46,33537.26,Atrasado,42,"4 años, 6 meses, 18 días",Sí,En Legal
499,90,Lucía,Pérez,Empresa Y,Bonao,Cibao Norte,18.9427,-70.4094,15220.05,8.64,Automóvil,150000,8/6/2023,11/6/2025,16535.06,0,Pagado,10,"1 año, 10 meses, 23 días",No,Normal (OK)
500,181,Ricardo,Ortega,Empresa V,Nagua,Noreste,19.3764,-69.8474,22143.81,14.74,Mascotas,3000,12/6/2022,6/6/2024,25407.81,0,Pagado,18,"2 años, 6 meses, 26 días",No,Normal (OK)
501,93,Marta,Cruz,Empresa S,San Pedro de Macorís,Este,18.4534,-69.3067,31102.36,7.86,Muebles,90000,6/8/2022,12/8/2023,13738.98,17363.38,Atrasado,24,"2 años, 27 días",Sí,En Legal
502,157,Laura,González,Empresa D,Dajabón,Noroeste,19.5477,-71.7069,41974.22,11.31,Plantas,1000,3/26/2021,12/26/2022,36789.71,5184.51,Atrasado,39,"3 años, 3 meses, 16 días",Sí,En Legal
503,138,Fernando,Martínez,Empresa Y,Cotuí,Cibao Norte,19.0595,-70.1515,10640.34,13.97,Automóvil,150000,10/17/2020,8/17/2022,12126.8,0,Pagado,44,"4 años, 8 meses, 26 días",No,Normal (OK)
504,200,Carlos,Rodríguez,Empresa T,Moca,Cibao Norte,19.4054,-70.526,27593.93,12.98,Instrumentos Musicales,80000,3/29/2021,8/29/2022,31175.62,0,Pagado,39,"3 años, 3 meses, 13 días",No,Normal (OK)
505,78,María,Peralta,Empresa Z,Jimaní,Suroeste,18.4911,-71.8501,21002.61,13.16,Colecciones,100000,8/16/2021,6/16/2023,2805.94,18196.67,Atrasado,34,"3 años, 10 meses, 23 días",Sí,En Legal
506,107,Valentina,Cruz,Empresa J,Monte Plata,Este,18.8076,-69.7844,5529.12,13.65,Colecciones,100000,3/17/2020,9/17/2021,6283.84,0,Pagado,51,"4 años, 3 meses, 0 día",No,Normal (OK)
507,78,María,Peralta,Empresa Z,Jimaní,Suroeste,18.4911,-71.8501,16865.77,8.26,Automóvil,150000,8/25/2021,5/25/2022,18258.88,0,Pagado,34,"3 años, 10 meses, 14 días",No,Normal (OK)
508,4,Pedro,Hernández,Empresa Q,San Francisco de Macorís,Cibao Norte,19.3012,-70.2537,21673.58,5.01,Mascotas,3000,2/21/2023,11/21/2024,17383.67,4289.91,Pendiente,16,"1 año, 4 meses, 9 días",No,Normal (OK)
509,165,Valentina,Sánchez,Empresa M,Neiba,Suroeste,18.4884,-71.4197,45942.17,5.85,Muebles,90000,4/4/2021,6/4/2023,48629.79,0,Pagado,38,"3 años, 2 meses, 7 días",No,Normal (OK)
510,95,Ricardo,Hernández,Empresa P,Barahona,Sur,18.2085,-71.1001,4413.77,8.17,Propiedad,250000,8/31/2020,3/31/2022,1312.03,3101.74,Atrasado,46,"4 años, 10 meses, 13 días",Sí,En Legal
511,107,Valentina,Cruz,Empresa J,Monte Plata,Este,18.8076,-69.7844,29643.25,13.61,Ropa,5000,9/2/2021,8/2/2023,27515.23,2128.02,Atrasado,33,"3 años, 9 meses, 6 días",Sí,En Legal
512,133,Isabel,Ortega,Empresa J,San Cristóbal,Sur,18.4161,-70.1098,21513.79,13.15,Colecciones,100000,5/4/2023,8/4/2025,24342.85,0,Pagado,13,"1 año, 1 mes, 27 días",No,Normal (OK)
513,31,Fernando,Ramírez,Empresa V,San Pedro de Macorís,Este,18.4534,-69.3067,12430.57,11.52,Joyas,80000,11/2/2023,5/2/2026,13862.57,0,Pagado,7,"1 año, 7 meses, 25 días",No,Normal (OK)
514,89,Diego,Pérez,Empresa O,Sabana de la Mar,Este,19.061,-69.3707,29006.24,7.96,Maquinaria,180000,10/8/2020,2/8/2022,31315.14,0,Pagado,44,"4 años, 8 meses, 5 días",No,Normal (OK)
515,21,Carlos,Martínez,Empresa R,Santa Cruz de Barahona,Sur,18.2085,-71.1001,32835.03,10.06,Joyas,80000,12/5/2020,6/5/2022,2445,30390.03,Atrasado,42,"4 años, 6 meses, 7 días",Sí,En Legal
516,131,Roberto,González,Empresa O,Sabana de la Mar,Este,19.061,-69.3707,38545.67,11.49,Bienes Raíces,30000,1/22/2020,4/22/2021,42974.57,0,Pagado,53,"4 años, 5 meses, 25 días",No,Normal (OK)
517,197,Gabriela,Hernández,Empresa X,Monte Plata,Este,18.8076,-69.7844,30553.38,7.69,Joyas,80000,5/11/2022,1/11/2023,32902.93,0,Pagado,25,"2 años, 1 mes, 25 días",No,Normal (OK)
518,193,Fernando,Mendoza,Empresa Z,Santo Domingo,Metropolitana,18.4861,-69.9312,10254.83,9.14,Propiedad,250000,11/26/2022,2/26/2024,11192.12,0,Pagado,19,"2 años, 7 meses, 6 días",No,Normal (OK)
519,114,Roberto,Gómez,Empresa G,Monte Plata,Este,18.8076,-69.7844,32154.84,13.58,Electrodomésticos,50000,6/2/2022,2/2/2024,11722.32,20432.52,Atrasado,24,"2 años, 3 días",Sí,En Legal
520,73,Roberto,Rojas,Empresa Z,Dajabón,Noroeste,19.5477,-71.7069,29734.33,11.21,Oro,100000,1/22/2022,10/22/2023,33067.55,0,Pagado,29,"2 años, 5 meses, 14 días",No,Normal (OK)
521,4,Pedro,Hernández,Empresa Q,San Francisco de Macorís,Cibao Norte,19.3012,-70.2537,12479.3,10.18,Plantas,1000,4/8/2021,6/8/2022,13749.69,0,Pagado,38,"3 años, 2 meses, 3 días",No,Normal (OK)
522,35,Alejandra,Peralta,Empresa W,Monte Plata,Este,18.8076,-69.7844,34329.26,9.69,Libros,2000,2/13/2021,8/13/2022,37655.77,0,Pagado,40,"3 años, 4 meses, 27 días",No,Normal (OK)
523,121,Marta,Díaz,Empresa N,Azua,Sur,18.4544,-70.7292,11926.32,11.52,Electrónica,75000,3/17/2021,4/17/2022,10932.1,994.22,Atrasado,39,"3 años, 3 meses, 25 días",Sí,En Legal
524,27,Lucía,Rodríguez,Empresa Q,Sabana de la Mar,Este,19.061,-69.3707,47768.01,11.76,Vehículo,200000,1/8/2020,8/8/2020,53385.53,0,Pagado,53,"4 años, 5 meses, 9 días",No,Normal (OK)
525,29,Isabel,Peralta,Empresa U,Sabana de la Mar,Este,19.061,-69.3707,8103.17,6.11,Bienes Raíces,30000,2/29/2020,11/29/2021,5931.06,2172.11,Atrasado,52,"4 años, 4 meses, 17 días",Sí,En Legal
526,138,Fernando,Martínez,Empresa Y,Cotuí,Cibao Norte,19.0595,-70.1515,37475.66,14.23,Mascotas,3000,2/5/2021,4/5/2022,42808.45,0,Pagado,40,"3 años, 4 meses, 5 días",No,Normal (OK)
527,20,Ana,Ortega,Empresa O,Barahona,Sur,18.2085,-71.1001,30473.61,9.44,Propiedad,250000,3/27/2021,3/27/2022,33350.32,0,Pagado,39,"3 años, 3 meses, 15 días",No,Normal (OK)
528,8,Isabel,Ramírez,Empresa K,Dajabón,Noroeste,19.5477,-71.7069,4260.36,6.63,Automóvil,150000,12/7/2023,3/7/2025,4542.82,0,Pagado,6,"1 año, 6 meses, 20 días",No,Normal (OK)
529,134,Alejandra,Rojas,Empresa S,Mao,Noroeste,19.5576,-71.0777,3621.56,14.52,Inventario,120000,11/3/2021,4/3/2023,4147.41,0,Pagado,31,"3 años, 7 meses, 4 días",No,Normal (OK)
530,39,Marta,Rodríguez,Empresa U,Hato Mayor del Rey,Este,18.7647,-69.2574,24044.62,14.81,Equipo Informático,150000,11/20/2023,1/20/2026,21683.82,2360.8,Pendiente,7,"1 año, 7 meses, 7 días",No,Normal (OK)
531,117,Ricardo,Martínez,Empresa S,Sabana de la Mar,Este,19.061,-69.3707,30033.44,9.87,Plantas,1000,4/21/2023,11/21/2024,24511.52,5521.92,Pendiente,14,"1 año, 2 meses, 10 días",No,Normal (OK)
532,160,Gabriela,Ramírez,Empresa D,Salcedo,Cibao Norte,19.3827,-70.4165,26134.32,6.05,Joyas,80000,12/12/2020,2/12/2023,24569.95,1564.37,Atrasado,42,"4 años, 6 meses, 0 día",Sí,En Legal
